id,父级,评论页码,评论id,评论时间,评论点赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论内容
4686743301259936	,0	,267,4687734536929546	,2021-10-02 06:14:30,1,,叶知秋528,5396374295,f,99,58,杭州，骗子真多。以后遇到，要绕路而行。5年前的杭州龙炎，还有2019年，浙江风光卫视投资《移情大师》，被骗的血本无归
4686743301259936	,0	,242,4687488126554386	,2021-10-01 13:55:21,1,,夏天e鱼,2323922805,f,106,65,李子柒一定要赢呀
4686743301259936	,0	,240,4687476092047571	,2021-10-01 13:07:32,1,,5757Tina,2875194782,f,102,569,她赢过资本自己也就变成资本啦！这种博弈只能说他们生在新时代，有更多手段来制造舆论，反观，群众永远是群众，随着舆论左右偏向，真相如何，当事人都不清楚，吃瓜群众还妄想知道吗？
4686743301259936	,0	,205,4687401911847745	,2021-10-01 08:12:46,1,,良药不加糖·,5315703763,m,199,124,一个社会主义国家 居然在讨论百姓能否战胜资本
4686743301259936	,0	,200,4687394680866779	,2021-10-01 07:44:02,1,,大不了再充个会员改昵称,6456739994,m,141,41,这次是资本吃相极其难看
4686743301259936	,0	,188,4687295481382391	,2021-10-01 01:09:51,1,,有糖陪着我啊,5696806047,f,286,17,李子柒有能力🈶️想法，跟谁合作不是合作，离了这个资本家，拉个别的赞助也可以吧，也不是非它不可。
4686743301259936	,0	,180,4687260244774658	,2021-09-30 22:49:50,1,,交换余生skei,5488006957,m,518,659,早该料到了，好多明星有点钱后不都自己开工作室。
4686743301259936	,0	,149,4687151062848898	,2021-09-30 15:35:59,1,,万物所归abc,1654475962,f,186,168,资本这么牛去捧其他人试试看
4686743301259936	,0	,147,4687142402393085	,2021-09-30 15:01:34,1,,云游心踪123,1920011670,f,117,122,视频的核心肯定是她，但是没有资本的推进最多就和滇西小哥、2⃣️米炊烟差不多吧
4686743301259936	,0	,93,4686934809510834	,2021-09-30 01:16:40,1,,小明唐镜,6389203504,m,339,32,被资本捧红啥啊，人家自己牛逼
4686743301259936	,0	,320,4699090594041248	,2021-11-02 14:19:25,0,,讲故事的七仔兔,3315214241,m,125,151,这件事代入感太强了，就像我同学熬一个月辛辛苦苦写的方案，第二天轻而易举的被上司掳走了也得亏李子柒强大，能正面刚
4686743301259936	,0	,308,4692939181130112	,2021-10-16 14:55:53,0,,moats2015,5856589800,m,1058,345,扯什么淡？“被资本捧红？”没有资本李子柒早晚红，没有李子柒资本狗屎都不是……
4686743301259936	,0	,305,4692565515831212	,2021-10-15 14:11:05,0,,Daisydil,2662123351,f,320,91,没有资本可能他也红不起来 相互成就
4686743301259936	,0	,301,4691177892218899	,2021-10-11 18:17:09,0,,珊贼王爷,1222702842,f,449,358,//@厦禾路股添乐: 一个走向世界的民族品牌，是向世界宣传中国文化的重要窗口，必须由国家级的正能量资本来把控。没有资本的运作，就没有辉煌的李子柒，但人性里面的每一点光辉，如果都被资本拿来变现，世界还有什么美好可言？愿她一切安好！也愿她早日走出资本的苟且，活出真正的自己～！
4686743301259936	,0	,298,4690168176707476	,2021-10-08 23:24:55,0,,爱吃烤鱼猫,5577921560,f,214,60,呵呵
4686743301259936	,0	,297,4689640088405186	,2021-10-07 12:26:29,0,,无重复吐槽,3977090535,m,204,41,收了多少钱？哪里可以干这个活，我也想，推荐一下呗
4686743301259936	,0	,296,4689468382775193	,2021-10-07 01:04:11,0,,黄燕婷Yan,3123696681,f,53,58,资本真是好手段心疼子柒，一路关注她（从15年开始关注的），从小有人气到后来爆火，真的不容易啊！
4686743301259936	,0	,293,4689237801437907	,2021-10-06 09:47:56,0,,Sherogril,1233001780,f,163,469,人心不足蛇吞象，资本果然好手段
4686743301259936	,0	,292,4689234163664164	,2021-10-06 09:33:29,0,,Sherogril,1233001780,f,163,469,没有永远的朋友，只有永远的利益
4686743301259936	,0	,289,4689051859551975	,2021-10-05 21:29:04,0,,小小峯子,1678592343,m,1767,683,谁跟你说的是资本捧红的他  如果资本这么厉害 在打造一个张三李四吧 放过李子柒吧   好好的一个品牌 让这些网红经纪公司 搞臭了！哎 ~~~~
4686743301259936	,0	,284,4688503232007654	,2021-10-04 09:09:01,0,,羽艸,1954779814,m,645,755,李子柒这个品牌能成功不就是完全取决于“李子柒”这个人么？是她的短视频积攒了流量才打造出“子柒”王国的。现在和微念闹掰了，那她可以用“李佳佳”的名字重新录视频，凭她的粉丝影响力，只要出一个视频，澄清自己和微念的纠葛，重新树立一个品牌应该不难，粉丝也会马上转头阵营并且攻击微念的
4686743301259936	,0	,279,4688221508994109	,2021-10-03 14:29:33,0,,羽轩顺水蔓,3100996227,f,79,671,不是一直说自己没有团队吗
4686743301259936	,0	,278,4687961587712144	,2021-10-02 21:16:42,0,,谧蝶飞舞,6258751579,f,35,5,李子柒自己干红了后 资本看到有利可图 才进来投资李子柒的 被资本的设置的框架控制 资本离开李子柒有损失 李子柒离开资本还可以从头再来 毕竟李子柒本人是关键
4686743301259936	,0	,274,4687828485672831	,2021-10-02 12:27:49,0,,Sunnyduo0101,7187022812,m,164,10,资本太贪了 也告诉我们学好法学的重要性
4686743301259936	,0	,272,4687815063112124	,2021-10-02 11:34:29,0,,大魔王梅林开心,2355752174,m,1509,291,现在资本家脸皮真的都好厚哦
4686743301259936	,0	,271,4687814916051201	,2021-10-02 11:33:54,0,,大魔王梅林开心,2355752174,m,1509,291,刘同明还要脸不，杭州微脸有脸不
4686743301259936	,0	,268,4687748696377130	,2021-10-02 07:10:46,0,,海阔天空78973,7483954568,m,95,6,被资本捧红？你确定？
4686743301259936	,0	,266,4687660655052675	,2021-10-02 01:20:55,0,,大魔王梅林开心,2355752174,m,1509,291,好人一生平安
4686743301259936	,0	,265,4687608905468289	,2021-10-01 21:55:17,0,,Charizard_VMAX,2652110770,m,396,185,假如杭州微念IPO，则是否应合并四川子柒？会计上讲，李佳佳是四川子柒盈利能力的决定者，能更多影响四川子柒的经营活动和业绩，则杭州微念就不应合并四川子柒，李佳佳本人应将其作为VIE纳入其合并报表范围正如申迪是由持股仅46%的美国迪士尼总部来合并...但这只是会计，法律可不这么讲故事
4686743301259936	,0	,262,4687558509855590	,2021-10-01 18:35:01,0,,桑榆xxxyy,7415300882,f,5830,25,姐姐可以的
4686743301259936	,0	,259,4687546561071390	,2021-10-01 17:47:33,0,,幸福簡介,1661347922,f,278,1507,资本你来捧捧我
4686743301259936	,0	,256,4687541984823517	,2021-10-01 17:29:22,0,,飘动精灵,1420536184,m,228,272,转发微博
4686743301259936	,0	,255,4687540361627562	,2021-10-01 17:22:55,0,,卡灵顿之踵,5957791811,m,233,104,无商不奸
4686743301259936	,0	,251,4687529767341129	,2021-10-01 16:40:49,0,,aizengybb,3178071894,m,499,214,这个世界永远资本说了算
4686743301259936	,0	,250,4687516717810919	,2021-10-01 15:48:58,0,,dchysj,2164226287,f,5269,578,这件事谈拢了是互相成就的事情，谈不拢就是两败俱伤了
4686743301259936	,0	,249,4687516412678527	,2021-10-01 15:47:45,0,,dchysj,2164226287,f,5269,578,如果她和资本谈不拢，这是一个双败的事情，她的事儿也给了很多人教训，多学法多懂法，不至于利益受损的时候进退两难
4686743301259936	,0	,248,4687513429477278	,2021-10-01 15:35:54,0,,果果儿love,2667299103,f,623,52,我认为资本占了很大的因素，看过早期视频很模糊，后来制作就精良了，就吸引大家去看了
4686743301259936	,0	,239,4687475835928862	,2021-10-01 13:06:30,0,,网络上我重拳出击11,7535734493,m,61,0,分析的很透彻，赞一个
4686743301259936	,0	,235,4687461622486297	,2021-10-01 12:10:02,0,,T·ai,3896632554,m,463,94,@吉六 可以看看
4686743301259936	,0	,225,4687445989789226	,2021-10-01 11:07:55,0,,屁股蛋上纹苍蝇,6678013072,m,368,27,她只是资本的产物罢了。
4686743301259936	,0	,224,4687440717810608	,2021-10-01 10:46:58,0,,人参和醋为何不相逢,2155171500,f,270,262,李子柒被资本捧红？？？？
4686743301259936	,0	,220,4687436544477938	,2021-10-01 10:30:23,0,,HeySamany,2679919863,f,996,185,那个柳州螺蛳粉建厂真的没必要啊
4686743301259936	,0	,212,4687423554718766	,2021-10-01 09:38:46,0,,盖因不是盖,5197822078,m,34,11,你太把资本当回事了，资本真正捧红了哪个？
4686743301259936	,0	,210,4687420978892689	,2021-10-01 09:28:32,0,,Li_M_Lee,2854938414,f,484,6,我不懂现在都在说是资本捧的李子柒的观点是如何得出来的，明明我关注她知道她的时候，这个资本都不知道还在哪个角落里呢！大家都是因为李子柒而喜欢李子柒，而不是所谓资本捧出来的李子柒！她原本就没有团队，她原本就是一个人完成所有！脱离了资本又如何？她还是李子柒！
4686743301259936	,0	,208,4687417992807151	,2021-10-01 09:16:39,0,,晓园1999,7543678093,m,64,0,李子柒在资本包装前是国风文化，被资本操控后只是个工具。跟文化无关。小时候，政治老师上课，常常引用名言：资本的积累是赤裸裸的，带血的。诚不我欺也
4686743301259936	,0	,206,4687406941077697	,2021-10-01 08:32:44,0,,丶无招丶,1046388953,m,125,64,肯定赢不了
4686743301259936	,0	,202,4687396009936966	,2021-10-01 07:49:19,0,,积跬手作,2626011941,f,377,241,被资本捧红？就说吧拿了资本多少洗地钱？
4686743301259936	,0	,199,4687389665001506	,2021-10-01 07:24:05,0,,欣欣念G,3620361743,f,87,131,又是杭州
4686743301259936	,0	,190,4687300582179559	,2021-10-01 01:30:06,0,,冰快2197,6515045280,m,1005,27,太坏了
4686743301259936	,0	,187,4687285083180460	,2021-10-01 00:28:32,0,,天下-一人,3010172922,m,294,219,不要在这写这种新闻放弃了
4686743301259936	,0	,186,4687283977192748	,2021-10-01 00:24:07,0,,苏夏侯-,6012833504,f,221,1916,李子柒能出来单干吧
4686743301259936	,0	,183,4687275008463474	,2021-09-30 23:48:29,0,,Ann安心524,6281542267,f,77,10,希望李子柒能够夺回属于自己的权益🙏🙏🙏
4686743301259936	,0	,182,4687274653255721	,2021-09-30 23:47:05,0,,大脸猫管你爱不爱吃鱼,2815918583,f,523,138,#李子柒说时代给了我一阵风#
4686743301259936	,0	,179,4687259535671600	,2021-09-30 22:47:00,0,,花月正圆时,7521775958,m,32,7,支持李子柒
4686743301259936	,0	,178,4687257208097201	,2021-09-30 22:37:46,0,,灰月皎皎,6575647527,f,492,5,论懂法的重要性
4686743301259936	,0	,176,4687254477865092	,2021-09-30 22:26:54,0,,哟小青年儿,1794262240,m,692,212,没看过她的视频，但吃过她的螺蛳粉，真的难吃
4686743301259936	,0	,175,4687251637800748	,2021-09-30 22:15:38,0,,NIIII47,7236242933,f,62,0,小学的时候就关注她了，那时候拍得画质不高，什么都是她自己弄，包括剪辑固定相机等等，她红都是她一步一步走过来的。
4686743301259936	,0	,174,4687246999160011	,2021-09-30 21:57:12,0,,善良的小包子,1769089802,m,219,361,鱼死网破吧，谁在意杭州微念啊，李子柒再开个号我们同样支持，他杭州微念没了李子柒还算个啥？
4686743301259936	,0	,173,4687244901750894	,2021-09-30 21:48:52,0,,善良的小包子,1769089802,m,219,361,这一开始就没安什么好心啊
4686743301259936	,0	,172,4687240359315470	,2021-09-30 21:30:49,0,,蟹先生,1409781222,m,1238,1.5万,得之，我幸。不得，我命。如此而已。如果是李子柒的画风应该这么说才对嘛。心若在梦就在，只不过是从头再来。
4686743301259936	,4687239835289106	,0,4687252808270996	,2021-09-30 22:20:16,0,,爱吃兔儿脑壳的鱼摆摆,1681675087,f,391,115,绝
4686743301259936	,0	,171,4687239835289106	,2021-09-30 21:28:43,0,,黑胖璐,5635285101,f,72,115,@爱吃兔儿脑壳的鱼摆摆
4686743301259936	,0	,169,4687230024814192	,2021-09-30 20:49:45,0,,--Doreen__,5537645045,f,357,85,上次在Jane的课上也提到这个事，柒姐的内容营销是做得很好的，但是在企业运营方面确实不是非常懂，希望柒姐早日解决事情早日回归☹️
4686743301259936	,0	,168,4687222151844155	,2021-09-30 20:18:28,0,,高级项目负责人,5664274959,m,483,67,说得太啰嗦
4686743301259936	,0	,166,4687217005691830	,2021-09-30 19:58:00,1,,小绘子,2593924714,f,275,267,希望李子柒尽快解脱出来
4686743301259936	,0	,148,4687142427822282	,2021-09-30 15:01:40,0,,枫心随颖,6024068803,f,310,1110,她停更了？不会吧，好喜欢她的视频
4686743301259936	,0	,146,4687142355995928	,2021-09-30 15:01:23,0,,电话没人接,1842910340,m,45,49,我不懂，什么才叫资本
4686743301259936	,0	,145,4687140455974898	,2021-09-30 14:53:50,0,,小甜菜酱,2490742703,f,149,211,明明是人家自己红起来的
4686743301259936	,0	,139,4687123884805566	,2021-09-30 13:47:59,1,,载雨行春,5663360592,f,273,160,做牵扯到钱的决定前找一个律师咨询是多么的重要，像微念这种公司都是法务把相关法律法规吃透了再回头钻法律空子坑李子柒这种不怎么懂法律的人
4686743301259936	,0	,138,4687120964518033	,2021-09-30 13:36:22,0,,rabbit的近邻,2512893777,f,258,167,1
4686743301259936	,0	,137,4687117340639501	,2021-09-30 13:21:58,0,,英雄和狗熊133,2332251081,m,312,130,资本不可能不贪婪
4686743301259936	,0	,136,4687111292717210	,2021-09-30 12:57:56,0,,安康顺遂Emm得偿所愿,2548930901,f,55,76,真啰嗦
4686743301259936	,0	,134,4687105668418459	,2021-09-30 12:35:36,0,,可爱佳sunny,5930884194,f,157,157,人家不提供内容了，这个IP就死了
4686743301259936	,0	,133,4687105454771005	,2021-09-30 12:34:45,0,,莫小墨的世界,6074256799,f,227,123,所以被神话的她，真的能代表中国吗？像她这样的多得很，我身边就有，只是没有参与互联网，不被人发现，我可以说对她无感吗？不接受任何反驳！
4686743301259936	,0	,129,4687095954934685	,2021-09-30 11:57:00,0,,爱露露艾露露,2145043717,f,412,187,长藤资本？
4686743301259936	,0	,127,4687089881580387	,2021-09-30 11:32:51,0,,小狗好懒,5978907411,f,6,0,资本资本资本 这他妈是社会主义国家
4686743301259936	,0	,124,4687085410193147	,2021-09-30 11:15:06,0,,定慧寺车神,5345493444,m,493,34,转发微博
4686743301259936	,0	,121,4687078237409423	,2021-09-30 10:46:36,0,,极乐世界有我,5170640113,f,555,84,合作前为什么不找专业律师？
4686743301259936	,0	,119,4687073984907520	,2021-09-30 10:29:42,0,,专属昵称,3190204872,m,240,621,
4686743301259936	,0	,115,4687069160673347	,2021-09-30 10:10:32,0,,蕙芳,1762835063,f,625,596,转发微博
4686743301259936	,0	,111,4687066531368481	,2021-09-30 10:00:05,0,,想在云中游,7387200572,f,61,0,笑死 她最开始是被资本捧红的吗 是谁在扭曲是非 我不说
4686743301259936	,0	,107,4687061544865917	,2021-09-30 09:40:16,0,,第贰颗扣子,2284847067,m,254,162,资本输过吗？
4686743301259936	,0	,98,4687019810751341	,2021-09-30 06:54:26,0,,小Q916,2188375645,m,527,75,长藤资本吗
4686743301259936	,0	,92,4686934775171456	,2021-09-30 01:16:32,0,,鹅肝酱片sss,2648890033,f,269,1242,网红也是资本
4686743301259936	,0	,83,4686883240810450	,2021-09-29 21:51:45,0,,JennysPEI,1767969430,f,427,734,@JennysPEI：很久没看到这么简单明了的视频了。 太喜欢你的讲解了。 复杂的内容简单化而不是打太极
4686743301259936	,0	,76,4686863929448411	,2021-09-29 20:35:01,0,,因诗美云朵,7071336063,f,247,22,说得好
4686743301259936	,0	,75,4686861290965514	,2021-09-29 20:24:32,0,,因诗美云朵,7071336063,f,247,22,子柒好惨
4686743301259936	,0	,67,4686837878360681	,2021-09-29 18:51:30,0,,花纸伞下,1139044713,f,187,335,你釆访了当事人吗
4686743301259936	,0	,54,4686804534428512	,2021-09-29 16:39:00,0,,善水循环,2343824060,m,75,204,资本家是很可恶的！
4686743301259936	,0	,52,4686798167478175	,2021-09-29 16:13:42,0,,奇葩网友的昵称可真多呀,5980500825,f,842,48,有哪个资本会不贪婪？
4686743301259936	,0	,44,4686793540109135	,2021-09-29 15:55:18,0,,飘动精灵,1420536184,m,228,272,转发微博
4686743301259936	,0	,73,4686854727667423	,2021-09-29 19:58:27,5,,METALplan,1863395182,m,280,676,欺负人小姑娘没经验，这帮老逼灯儿吃相太特么难看了
4686743301259936	,0	,218,4687435194175468	,2021-10-01 10:25:01,0,,冰莲0,1807344573,m,353,53,另起炉灶，人就是核心
4686743301259936	,0	,216,4687431464386738	,2021-10-01 10:10:11,0,,俗世难凉我心,3711374393,m,60,166,资本真是恶臭，把简单的热爱和喜欢变得臭气熏天，李子柒不是个案
4686743301259936	,0	,53,4686804350143436	,2021-09-29 16:38:16,1,,这可乐上头,7095221377,m,440,208,你自己很早就火了，她火了才，引来了这个资本…至于说所有的推广，买粉吗？怎么不推广自己老婆去？能火吗？
4686743301259936	,0	,34,4686785852212880	,2021-09-29 15:24:46,0,,冰冷的紫水晶,2420083054,f,478,121,别解读了人家已经出来澄清了
4686743301259936	,0	,22,4686764348541995	,2021-09-29 13:59:19,0,,CarCar_li,1165093752,m,1669,58,一地鸡毛
4686743301259936	,0	,84,4686885929353648	,2021-09-29 22:02:25,2,,D铜豌豆,3592412997,m,105,45,刘—同—明，贪—婪万—恶的资本家。
4686743301259936	,0	,282,4688284242673734	,2021-10-03 18:38:49,0,,源源是个小漂亮,7650635694,f,41,0,太狠了，以后不会买杭州微念相关商品了，好气啊，相当于把她当提款机了。
4686743301259936	,0	,281,4688283377861598	,2021-10-03 18:35:24,0,,源源是个小漂亮,7650635694,f,41,0,李子柒的人生真的坎坷，这个坚强的女孩让人好心疼，哎
4686743301259936	,0	,280,4688282594574823	,2021-10-03 18:32:16,0,,源源是个小漂亮,7650635694,f,41,0,公司真的好利益，好狠心，用完就丢！
4686743301259936	,0	,275,4687830503131602	,2021-10-02 12:35:50,0,,YDPB12,6820858506,m,7,18,资本，网红，你们不也一样吗？
4686743301259936	,0	,261,4687552499421466	,2021-10-01 18:11:09,0,,王王小白菜,7542480869,f,22,2,举报，人家自己红的关资本什么事
4686743301259936	,0	,245,4687502995359782	,2021-10-01 14:54:26,0,,神早流流,7488454489,m,0,0,转发微博
4686743301259936	,0	,198,4687386711426945	,2021-10-01 07:12:22,1,,宝青坊主·昕辰,3009425863,f,22,14.8万,资本和李子柒不可分割，李子柒没有资本就做不到如此之火，毕竟资本负责运营和推广，着实烧钱；资本没有李子柒也做不到持续增值，毕竟依托的是李子柒文化输出。他们是利益共同体，别说谁更重要，都重要。然，资本可以没有李子柒，打造下一个传统文化IP，李子柒却不能没有资本，啥都得花钱的。
4686743301259936	,0	,181,4687268181445608	,2021-09-30 23:21:22,0,,蒲公英_2429,6328707872,f,222,13,说白了李子柒只懂做菜，不懂这些弯弯绕绕，受点教训，以后就好了。
4686743301259936	,0	,158,4687176497891600	,2021-09-30 17:17:03,0,,最爱TY娘娘,1155087361,f,439,15,说得太对：资本方也不要太贪婪
4686743301259936	,0	,157,4687175603980760	,2021-09-30 17:13:29,0,,最爱TY娘娘,1155087361,f,439,15,专业
4686743301259936	,0	,55,4686805078904089	,2021-09-29 16:41:10,0,,andyjie410,1248738993,m,331,168,说的比较透彻
4686743301259936	,0	,322,4699570355045252	,2021-11-03 22:05:48,0,,江南蕾,2392955094,f,260,128,@温柔的刺猬1110
4686743301259936	,0	,302,4691210948315446	,2021-10-11 20:28:31,0,,Danna_naa,6875447514,f,267,21,@希余Xy
4686743301259936	,0	,300,4690729147826613	,2021-10-10 12:34:00,0,,路强--万路华强,5628952284,m,372,43,如果李子柒退出了，我连看都不会看这个品牌一眼的，我相信有很多像我一样的吧
4686743301259936	,0	,299,4690568003453455	,2021-10-10 01:53:41,0,,Cilin_YG,5483010550,f,314,83,刘同明有眼光是真的，但是他并没想留住子柒。
4686743301259936	,0	,260,4687550826679558	,2021-10-01 18:04:30,0,,家有两个混世大魔王,6176049812,f,47,17,关键是现在问题闹大了，全世界都在等结果，一旦李子柒离开，资本瞒都瞒不住，到时候就知道她的影响力有多大了。反正我不会再买李子柒的牌子啦。恶臭的资本，真是除了人皮一无是处。古代不允许商人参加科举太明智了，看穿了他们的本质。
4686743301259936	,0	,246,4687503632367862	,2021-10-01 14:56:57,0,,哇叽哒,7306634378,f,44,2,没有被捧红，在很久已经被很多人知道了，已经红了。
4686743301259936	,0	,237,4687468584501941	,2021-10-01 12:37:41,1,,沙雕小肥宅,6226160638,f,252,1072,什么资本捧红，我看她视频很多年，一开始都是她一个人，是红了以后资本找上她的好吗？
4686743301259936	,0	,232,4687460347153567	,2021-10-01 12:04:58,0,,Sunny_________day,3848790627,m,84,107,@Bp05230 @菜菜山川 没教养的东西，骂完人就拉黑，傻狗
4686743301259936	,0	,229,4687453937998564	,2021-10-01 11:39:30,0,,話不哆先森爱唱歌,5044895688,m,236,529,@小怪兽破茧成蝶
4686743301259936	,0	,223,4687440084733193	,2021-10-01 10:44:27,0,,summeR_Rain5376,5973790239,m,163,53,说白了就是只给了个广告费！
4686743301259936	,0	,201,4687394786508871	,2021-10-01 07:44:26,0,,空尼汽蛙,2636080381,m,631,440,回复@Jian杭星:你还真看不起资本哈哈哈哈哈哈哈哈
4686743301259936	,0	,189,4687295594105913	,2021-10-01 01:10:18,0,,风儿牵着花香的手手,6966856787,f,102,198,真滑稽。她什么都会，哪用资本来搞呢？她现在一个人不可以自己搞吗？不是说所有一切都是她自己“亲自”搞的吗？摄像机她都能自己做出来。继续拍不就好了吗？
4686743301259936	,0	,185,4687283518966971	,2021-10-01 00:22:19,0,,泉州蟳埔人,2396684287,m,1526,4.8万,
4686743301259936	,0	,177,4687255409268581	,2021-09-30 22:30:37,1,,SPAORT水疗运动,6353303897,f,305,124,颠倒黑白，你们这个标题太无耻了
4686743301259936	,4687183443397654	,0,4687215638351598	,2021-09-30 19:52:35,0,,YooHann-,5184142568,m,482,155,办他！
4686743301259936	,0	,159,4687183443397654	,2021-09-30 17:44:39,0,,深海喵酱,5332381968,f,383,155,@YooHann- 资本真的太无耻了
4686743301259936	,0	,153,4687161402068585	,2021-09-30 16:17:04,0,,洋洋洋洋被占用,5832640985,m,5081,449,输赢都比我等过得好
4686743301259936	,0	,150,4687153395665836	,2021-09-30 15:45:15,0,,怡思小筑,5511377053,f,323,166,@米-召 看看
4686743301259936	,0	,141,4687133488713266	,2021-09-30 14:26:09,0,,裙子瘦了,7518958442,f,95,5,李子柒商标在2016年8.29日由四川子柒文化传播有限公司注册成功。2018和2019年又陆续注册了四个。而杭州微念在20年7月2日申请注册李子柒品牌，21年三月被驳回申请失败。也微念在人家申请四年后才去申请且商标局拒绝了。值得一提的是螺蛳粉等各种产品用的微念的申请时候的字体。微念等于不合法使用
4686743301259936	,0	,135,4687107505784112	,2021-09-30 12:42:53,2,,2013的离别,5752669979,f,338,26,李子柒不是被资本捧红的
4686743301259936	,0	,128,4687092477068352	,2021-09-30 11:43:10,0,,动物世界11S,2619785003,m,2904,638,@瑾飒11
4686743301259936	,0	,123,4687083451189320	,2021-09-30 11:07:19,0,,lishuifhf,1082411164,f,74,102,转发微博
4686743301259936	,0	,100,4687027699712947	,2021-09-30 07:25:47,1,,流水逐行云,6541708146,f,550,47,既然纠纷基于利益分配，借助的又是法律框架，那么一切都可以谈。毕竟李子柒的自身价值才是品牌运营基础，希望李子柒和资本能够双赢。不要让这样一个在文化输出上如此成功又如此有影响力的品牌，因为开始的一个误差而毁于一旦。希望能博弈出最好结果!#李子柒说时代给了我一阵风# #李子柒能赢过资本吗#
4686743301259936	,4686927457159807	,0,4687115822305164	,2021-09-30 13:15:57,0,,小橘灯2012333,7031156144,f,101,117,商家靠平台，你去看看人家那些牛逼的品牌，没有反垄断之前，平台还不是去抢
4686743301259936	,0	,90,4686927457159807	,2021-09-30 00:47:27,0,,霸气我的生存之道,5322294822,f,1005,117,问问拼多多的商家美团的商家还有淘宝的商家，有没有赢过资本的 资本各种作妖你有啥办法，无非就是找政府告状，就跟以前斗地主一样 但是地主未必怕官司，要不然咋能一直那么牛
4686743301259936	,0	,87,4686902593065094	,2021-09-29 23:08:39,0,,不减到130不改名字jack,2944171201,m,1228,448,@葉葉葉葉小琪
4686743301259936	,0	,79,4686876227928878	,2021-09-29 21:23:52,3,,邓子周Jo,1917066103,f,720,444,我只认人谢谢
4686743301259936	,4686870204124905	,0,4687045409114075	,2021-09-30 08:36:09,0,,Lotus-mint,1861702540,f,136,95,李子柒已经四川青联成员，中国传统文化代言人，是四川的招牌了。
4686743301259936	,0	,77,4686870204124905	,2021-09-29 20:59:57,2,,重剑无锋兮,1401566137,m,289,95,李子柒重新打造新品牌呗，吃一堑长一智，有实力就不缺资本。
4686743301259936	,0	,61,4686820983439850	,2021-09-29 17:44:21,3,,Mingel,1951588573,m,320,906,资本家要好好考虑下人民的意愿，与人民为敌好不了@杭州微念
4686743301259936	,0	,59,4686810737544059	,2021-09-29 17:03:39,0,,我本将心向青天,6293593803,f,121,1119,与其被潜规则或是被封杀，总要学着长大，孩子大了要分家，还好年轻就是资本，趁现在还来得及找回初心，也不要被资本割韭菜😱
4686743301259936	,0	,29,4686770241279229	,2021-09-29 14:22:44,6,,李小葱是妖孽,1872209135,f,841,1053,资本只会逐利，可是子柒是慢慢打磨自己的作品，不是捞快钱的那种人。和恶臭的资本切割吧，从头再来依然支持她这个人。
4686743301259936	,0	,28,4686768999498285	,2021-09-29 14:17:47,1,,狙击手夏天壁虎,2618803865,m,765,1014,换个资本 继续努力，加油
4686743301259936	,0	,27,4686767176027555	,2021-09-29 14:10:33,6,,东东子你是年少的欢喜,6283846969,m,2865,1.7万,想起以前在哪个杂志看到的某货刚开始和李子柒说的我们合作是为了梦想，不是挣钱……现在觉得真搞笑@李子柒 @李子柒品牌官方微博
4686743301259936	,0	,23,4686765623350821	,2021-09-29 14:04:23,0,,两个橘子橘子,2436745467,m,149,48,@橘子橘子两个
4686743301259936	,4686763877993702	,0,4686810343016162	,2021-09-29 17:02:05,0,,沿海大通道边上的字拆了吗,5484874130,m,49,689,人家是先红后被资本发现的。搞清楚谁蹭谁。
4686743301259936	,0	,21,4686763877993702	,2021-09-29 13:57:27,2,,JohnXUH,1147173255,m,107,689,红了就要毁约，亏了你补钱吗
4686743301259936	,0	,18,4686763005579013	,2021-09-29 13:53:59,0,,永远都在花钱买教训的我T_T,1733747655,f,300,437,@LJ__ 原来你说的是这个。这个视频讲得蛮好，你看看
4686743301259936	,0	,12,4686752507495025	,2021-09-29 13:12:15,0,,碧咸摩羯A型血,1064173881,m,409,469,67% 51% 34%，控制权
4686743301259936	,4686749768353993	,0,4686767426372661	,2021-09-29 14:11:32,0,,淡墨晨屿,2767544564,m,440,425,如果网红培育公司都是骗投资人的骗子，那么监狱才是他们该待的地方。因为他们干的事，和传销没区别了。就好比美国抓孟晚舟的理由是误导汇丰。这些网红公司，在误导投资机构，并且在油管发布，必定涉及美元交易。美国长臂管辖规则下，可以抓人。
4686743301259936	,0	,10,4686749768353993	,2021-09-29 13:01:23,3,,仙洲畸子,1781565834,m,435,425,这些的确是商业合作中至关重要的东西，但大多数人没有这些意识。重要的商业项目咨询靠谱的律师和注册会计师确实是非常必要的。
4686743301259936	,0	,6,4686748179500891	,2021-09-29 12:55:04,1,,老吉小姐二点零,6236144564,f,390,112,小编还请加字幕吧！观看体验好很多
4683682508178808	,4685682380900297	,0,4685701024583069	,2021-09-26 15:34:03,0,,岱琳,1638699153,f,2317,4316,谢谢你的喜欢
4683682508178808	,0	,30,4685682380900297	,2021-09-26 14:19:58,2,,非常鱼块,2119702437,f,633,4316,太喜欢这样的说话方式.喜欢博主
4683682508178808	,4683682658386615	,0,4683683035874028	,2021-09-21 01:55:17,0,,岱琳,1638699153,f,2317,6,我在意大利哇，咱们有时差。你早点睡吧
4683682508178808	,0	,1,4683682658386615	,2021-09-21 01:53:47,2,,小熊摔泥,5324289486,f,414,6,姐你还不睡呢中秋快乐哦！
4683682508178808	,4683838934486925	,0,4683857776086617	,2021-09-21 13:29:38,0,,岱琳,1638699153,f,2317,222,意大利语的“再见”
